date,time,hospital_id,hospital_name,emirate,hospital_type,day_of_week,is_weekend,is_public_holiday,month,day_of_year,temperature_C,humidity_pct,expected_visits,daily_ER_visits,critical_cases,prev_day_visits,ma_7,ma_14,dow_num,day_sin,day_cos,lag_1,lag_2,lag_3,lag_7,lag_14,is_holiday,days_since_hol,days_to_next_hol
2022-04-17,18:13:37,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,4,107,21.6,42.3,147.0,199,7,145,152.57142857142858,135.42857142857142,6,0.9638074231367307,-0.26659942067929354,145.0,58.0,242.0,219.0,138.0,0,106,80
2022-04-18,20:33:43,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,4,108,24.7,24.5,138.1,135,7,199,135.85714285714286,141.07142857142858,0,0.9590788900341131,-0.28313898122818354,199.0,145.0,58.0,252.0,56.0,0,107,79
2022-04-19,14:31:42,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,4,109,18.2,32.9,123.3,276,6,135,156.28571428571428,158.78571428571428,1,0.9540665500578387,-0.2995947563972602,135.0,199.0,145.0,133.0,28.0,0,108,78
2022-04-20,19:57:14,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,4,110,20.7,40.9,128.9,77,1,276,161.71428571428572,157.35714285714286,2,0.9487718864399473,-0.31596187665790293,276.0,135.0,199.0,39.0,97.0,0,109,77
2022-04-21,10:37:38,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,4,111,24.3,39.1,136.8,126,2,77,145.14285714285714,160.0,3,0.9431964659565866,-0.33223549871590435,77.0,276.0,135.0,242.0,89.0,0,110,76
2022-04-22,13:29:43,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,4,112,22.0,33.2,147.3,140,6,126,156.85714285714286,152.14285714285714,4,0.9373419384643772,-0.3484108069446808,126.0,77.0,276.0,58.0,250.0,0,111,75
2022-04-23,03:00:37,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,4,113,22.7,31.5,148.7,120,6,140,153.28571428571428,154.35714285714286,5,0.9312100364121947,-0.3644830148102912,140.0,126.0,77.0,145.0,89.0,0,112,74
2022-04-24,13:49:06,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,4,114,20.3,48.2,142.6,156,11,120,147.14285714285714,149.85714285714286,6,0.9248025743285089,-0.38044736628785164,120.0,140.0,126.0,199.0,219.0,0,113,73
2022-04-25,22:23:32,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,4,115,17.5,42.9,120.9,238,8,156,161.85714285714286,148.85714285714286,0,0.9181214482844365,-0.39629913726891813,156.0,120.0,140.0,135.0,252.0,0,114,72
2022-04-26,18:13:57,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,4,116,22.6,41.2,132.2,90,7,238,135.28571428571428,145.78571428571428,1,0.9111686353326631,-0.41203363695942635,238.0,156.0,120.0,276.0,133.0,0,115,71
2022-04-27,13:15:24,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,4,117,22.0,31.8,130.7,65,4,90,133.57142857142858,147.64285714285714,2,0.9039461929224011,-0.42764620926777464,90.0,238.0,156.0,77.0,39.0,0,116,70
2022-04-28,21:28:01,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,4,118,19.4,35.1,124.5,105,3,65,130.57142857142858,137.85714285714286,3,0.8964562582905575,-0.44313223418263453,65.0,90.0,238.0,126.0,242.0,0,117,69
2022-04-29,17:11:04,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,4,119,21.7,29.9,145.0,199,15,105,139.0,147.92857142857142,4,0.8887010478292915,-0.45848712914008766,105.0,65.0,90.0,140.0,58.0,0,118,68
2022-04-30,09:52:48,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,4,120,19.4,34.4,139.1,84,1,199,133.85714285714286,143.57142857142858,5,0.8806828564301475,-0.47370635037968,199.0,105.0,65.0,120.0,145.0,0,119,67
2022-05-01,20:48:09,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,5,121,21.4,34.7,143.9,157,9,84,134.0,140.57142857142858,6,0.8724040568049612,-0.48878539428899265,84.0,199.0,105.0,156.0,199.0,0,120,66
2022-05-02,12:37:08,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,5,122,23.1,25.2,132.0,127,7,157,118.14285714285714,140.0,0,0.8638670987837349,-0.503719798736334,157.0,84.0,199.0,238.0,135.0,0,121,65
2022-05-03,19:33:21,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,5,123,22.0,42.2,129.3,111,4,127,121.14285714285714,128.21428571428572,1,0.8550745085896932,-0.518505144391157,127.0,157.0,84.0,90.0,276.0,0,122,64
2022-05-04,19:43:20,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,5,124,19.1,36.3,122.7,98,7,111,125.85714285714286,129.71428571428572,2,0.8460288880917339,-0.533137056031809,111.0,127.0,157.0,65.0,77.0,0,123,63
2022-05-05,13:45:20,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,5,125,22.4,41.8,129.7,346,16,98,160.28571428571428,145.42857142857142,3,0.8367329140344921,-0.5476112038402312,98.0,111.0,127.0,105.0,126.0,0,124,62
2022-05-06,05:24:35,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,5,126,23.8,33.4,148.5,176,15,346,157.0,148.0,4,0.8271893372462497,-0.5619233046832195,346.0,98.0,111.0,199.0,140.0,0,125,61
2022-05-07,19:06:55,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,5,127,23.0,32.0,146.1,255,19,176,181.42857142857142,157.64285714285714,5,0.8174009818249189,-0.5760691233798758,176.0,346.0,98.0,84.0,120.0,0,126,60
2022-05-08,11:12:40,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,5,128,22.3,31.0,144.1,206,7,255,188.42857142857142,161.21428571428572,6,0.8073707443023492,-0.5900444739548627,255.0,176.0,346.0,157.0,156.0,0,127,59
2022-05-09,12:06:05,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,5,129,22.1,37.0,128.0,104,6,206,185.14285714285714,151.64285714285714,0,0.7971015927871943,-0.6038452208771035,206.0,255.0,176.0,127.0,238.0,0,128,58
2022-05-10,10:12:25,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,5,130,21.9,32.7,127.4,138,7,104,189.0,155.07142857142858,1,0.7865965660866021,-0.6174672802835514,104.0,206.0,255.0,111.0,90.0,0,129,57
2022-05-11,20:13:54,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,5,131,21.3,35.8,125.8,73,1,138,185.42857142857142,155.64285714285714,2,0.7758587728069828,-0.6309066211876704,138.0,104.0,206.0,98.0,65.0,0,130,56
2022-05-12,11:30:56,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,5,132,26.1,33.5,135.8,231,8,73,169.0,164.64285714285714,3,0.7648913904341226,-0.6441592666722685,73.0,138.0,104.0,346.0,105.0,0,131,55
2022-05-13,12:57:40,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,5,133,22.8,43.3,144.0,197,15,231,172.0,164.5,4,0.753697664392914,-0.6572212950663319,231.0,73.0,138.0,176.0,199.0,0,132,54
2022-05-14,10:28:27,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,5,134,21.9,39.0,141.2,153,7,197,157.42857142857142,169.42857142857142,5,0.742280907086982,-0.6700888411055113,197.0,231.0,73.0,255.0,84.0,0,133,53
2022-05-15,19:27:30,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,5,135,24.9,30.9,148.2,164,10,153,151.42857142857142,169.92857142857142,6,0.7306444969184916,-0.6827580970759147,153.0,197.0,231.0,206.0,157.0,0,134,52
2022-05-16,13:26:25,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,5,136,22.3,34.1,126.5,76,0,164,147.42857142857142,166.28571428571428,0,0.7187918772884232,-0.6952253139408722,164.0,153.0,197.0,104.0,127.0,0,135,51
2022-05-17,20:27:37,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,5,137,21.8,42.4,125.0,282,9,76,168.0,178.5,1,0.7067265555776158,-0.7074868024503348,76.0,164.0,153.0,138.0,111.0,0,136,50
2022-05-18,22:06:40,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,5,138,25.7,28.9,133.1,230,11,282,190.42857142857142,187.92857142857142,2,0.6944521021088763,-0.719538934232584,282.0,76.0,164.0,73.0,98.0,0,137,49
2022-05-19,13:21:07,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,5,139,25.2,41.4,131.8,121,6,230,174.71428571428572,171.85714285714286,3,0.6819721490904629,-0.7313781428679254,230.0,282.0,76.0,231.0,346.0,0,138,48
2022-05-20,13:40:27,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,5,140,24.0,37.0,144.2,77,7,121,157.57142857142858,164.78571428571428,4,0.6692903895412567,-0.7430009249440493,121.0,230.0,282.0,197.0,176.0,0,139,47
2022-05-21,22:24:32,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,5,141,20.7,30.6,136.0,206,15,77,165.14285714285714,161.28571428571428,5,0.6564105761979381,-0.7544038410927472,77.0,121.0,230.0,153.0,255.0,0,140,46
2022-05-22,18:57:20,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,5,142,21.5,47.6,137.6,276,16,206,181.14285714285714,166.28571428571428,6,0.6433365204044917,-0.765583517007675,206.0,77.0,121.0,164.0,206.0,0,141,45
2022-05-23,10:31:16,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,5,143,27.2,36.3,134.4,218,11,276,201.42857142857142,174.42857142857142,0,0.6300720909843687,-0.7765366444428655,276.0,206.0,77.0,76.0,104.0,0,142,44
2022-05-24,11:57:45,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,5,144,24.3,41.6,127.9,281,13,218,201.28571428571428,184.64285714285714,1,0.6166212130956382,-0.7872599821916922,218.0,276.0,206.0,282.0,138.0,0,143,43
2022-05-25,10:35:00,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,5,145,24.5,40.1,128.1,133,5,281,187.42857142857142,188.92857142857142,2,0.6029878670694714,-0.7977503570459932,281.0,218.0,276.0,230.0,73.0,0,144,42
2022-05-26,11:46:38,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,5,146,20.0,29.9,118.3,102,6,133,184.71428571428572,179.71428571428572,3,0.5891760872322963,-0.8080046647350754,133.0,281.0,218.0,121.0,231.0,0,145,41
2022-05-27,20:57:10,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,5,147,26.2,42.7,146.5,633,42,102,264.14285714285717,210.85714285714286,4,0.5751899607119775,-0.8180198708443175,102.0,133.0,281.0,77.0,197.0,0,146,40
2022-05-28,20:53:30,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,5,148,24.4,46.2,141.9,155,8,633,256.85714285714283,211.0,5,0.5610336262283677,-0.8277930117131022,633.0,102.0,133.0,206.0,153.0,0,147,39
2022-05-29,19:38:41,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,5,149,26.1,37.7,145.4,93,6,155,230.71428571428572,205.92857142857142,6,0.5467112728685939,-0.8373211953118121,155.0,633.0,102.0,276.0,164.0,0,148,38
2022-05-30,10:22:42,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,5,150,26.4,34.4,130.1,99,6,93,213.71428571428572,207.57142857142858,0,0.5322271388474397,-0.8466016020976267,93.0,155.0,633.0,218.0,76.0,0,149,37
2022-05-31,13:25:10,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,5,151,22.8,40.4,122.2,57,1,99,181.71428571428572,191.5,1,0.5175855102531889,-0.8556314858488706,99.0,93.0,155.0,281.0,282.0,0,150,36
2022-06-01,11:38:41,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,6,152,21.2,41.6,118.6,82,2,57,174.42857142857142,180.92857142857142,2,0.5027907197793043,-0.8644081744776648,57.0,99.0,93.0,133.0,230.0,0,151,35
2022-06-02,21:40:04,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,6,153,28.2,31.6,132.4,69,4,82,169.71428571428572,177.21428571428572,3,0.4878471454423119,-0.8729290708206411,82.0,57.0,99.0,102.0,121.0,0,152,34
2022-06-03,19:55:25,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,6,154,22.0,43.6,133.7,213,6,69,109.71428571428571,186.92857142857142,4,0.47275920928627757,-0.881191653407483,69.0,82.0,57.0,633.0,77.0,0,153,33
2022-06-04,18:33:02,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,6,155,22.2,43.3,133.8,309,9,213,131.71428571428572,194.28571428571428,5,0.4575313760742512,-0.8891934772070711,213.0,69.0,82.0,155.0,206.0,0,154,32
2022-06-05,11:27:44,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,6,156,25.9,30.4,141.7,171,7,309,142.85714285714286,186.78571428571428,6,0.44216815196707204,-0.8969321743510065,309.0,213.0,69.0,93.0,276.0,0,155,31
2022-06-06,12:45:08,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,6,157,23.3,42.9,120.9,82,4,171,140.42857142857142,177.07142857142858,0,0.42667408318992467,-0.9044054548343001,171.0,309.0,213.0,99.0,218.0,0,156,30
2022-06-07,08:33:56,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,6,158,25.6,39.8,125.1,133,9,82,151.28571428571428,166.5,1,0.4110537546870351,-0.9116111071930239,82.0,171.0,309.0,57.0,281.0,0,157,29
2022-06-08,19:37:13,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,6,159,25.1,44.8,123.8,143,8,133,160.0,167.21428571428572,2,0.3953117887649151,-0.9185469991587165,133.0,82.0,171.0,82.0,133.0,0,158,28
2022-06-09,13:58:02,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,6,160,26.7,45.3,126.4,68,1,143,159.85714285714286,164.78571428571428,3,0.37945284372454435,-0.925211078289358,143.0,133.0,82.0,69.0,102.0,0,159,27
2022-06-10,12:29:53,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,6,161,27.2,44.8,142.3,207,12,68,159.0,134.35714285714286,4,0.36348161248290634,-0.9316013725767187,68.0,143.0,133.0,213.0,633.0,0,160,26
2022-06-11,13:53:34,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,6,162,24.9,46.8,136.6,42,2,207,120.85714285714286,126.28571428571429,5,0.3474028211842774,-0.9377159910299093,207.0,68.0,143.0,309.0,155.0,0,161,25
2022-06-12,12:31:41,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,6,163,29.2,47.8,145.7,91,8,42,109.42857142857143,126.14285714285714,6,0.3312212278016865,-0.9435531242349544,42.0,207.0,68.0,171.0,93.0,0,162,24
2022-06-13,22:16:55,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,6,164,25.3,60.1,121.9,125,3,91,115.57142857142857,128.0,0,0.31494162072895193,-0.9491110448902284,91.0,42.0,207.0,82.0,99.0,0,163,23
2022-06-14,18:24:40,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,6,165,25.6,34.4,122.1,12,0,125,98.28571428571429,124.78571428571429,1,0.2985688173637202,-0.9543881083175908,125.0,91.0,42.0,133.0,57.0,0,164,22
2022-06-15,21:45:59,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,6,166,24.6,44.5,119.7,404,29,12,135.57142857142858,147.78571428571428,2,0.2821076626819194,-0.9593827529490743,12.0,125.0,91.0,143.0,82.0,0,165,21
2022-06-16,10:18:07,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,6,167,27.5,42.5,124.8,251,12,404,161.71428571428572,160.78571428571428,3,0.26556302780405594,-0.9640935007889755,404.0,12.0,125.0,68.0,69.0,0,166,20
2022-06-17,19:53:43,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,6,168,24.8,45.3,133.4,59,1,251,140.57142857142858,149.78571428571428,4,0.24893980855376657,-0.9685189578512204,251.0,404.0,12.0,207.0,213.0,0,167,19
2022-06-18,13:26:33,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,6,169,25.7,57.6,134.8,139,12,59,154.42857142857142,137.64285714285714,5,0.23224292400907015,-0.9726578145718654,59.0,251.0,404.0,42.0,309.0,0,168,18
2022-06-19,23:47:29,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,6,170,26.6,51.7,136.3,234,17,139,174.85714285714286,142.14285714285714,6,0.21547731504673012,-0.976508846196619,139.0,59.0,251.0,91.0,171.0,0,169,17
2022-06-20,09:35:22,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,6,171,24.5,41.4,117.3,50,2,234,164.14285714285714,139.85714285714286,0,0.19864794288017112,-0.9800709131432666,234.0,139.0,59.0,125.0,82.0,0,170,16
2022-06-21,10:30:39,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,6,172,25.3,37.4,118.3,151,5,50,184.0,141.14285714285714,1,0.18175978759137534,-0.9833429613388902,50.0,234.0,139.0,12.0,133.0,0,171,15
2022-06-22,18:04:33,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,6,173,24.3,47.3,115.9,27,0,151,130.14285714285714,132.85714285714286,2,0.16481784665719793,-0.9863240225317866,151.0,50.0,234.0,404.0,143.0,0,172,14
2022-06-23,13:12:10,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,6,174,28.4,40.4,123.3,155,9,27,116.42857142857143,139.07142857142858,3,0.14782713347053048,-0.9890132145779883,27.0,151.0,50.0,251.0,68.0,0,173,13
2022-06-24,19:21:13,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,6,175,26.2,33.6,132.8,41,3,155,113.85714285714286,127.21428571428571,4,0.13079267585675922,-0.9914097417023038,155.0,27.0,151.0,59.0,207.0,0,174,12
2022-06-25,20:35:08,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,6,176,27.1,40.4,134.3,305,13,41,137.57142857142858,146.0,5,0.11371951458594969,-0.9935128947338007,41.0,155.0,27.0,139.0,42.0,0,175,11
2022-06-26,13:55:47,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,6,177,28.5,35.2,136.5,37,1,305,109.42857142857143,142.14285714285714,6,0.0966127018812031,-0.9953220513156602,305.0,41.0,155.0,234.0,91.0,0,176,10
2022-06-27,13:13:47,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,6,178,27.2,46.7,119.1,91,4,37,115.28571428571429,139.71428571428572,0,0.07947729992362097,-0.9968366760893436,37.0,305.0,41.0,50.0,125.0,0,177,9
2022-06-28,21:32:13,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,6,179,25.0,44.6,114.5,166,10,91,117.42857142857143,150.71428571428572,1,0.062318379354325076,-0.998056320853012,91.0,37.0,305.0,151.0,12.0,0,178,8
2022-06-29,14:00:07,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,6,180,25.9,49.7,115.8,97,5,166,127.42857142857143,128.78571428571428,2,0.04514101777397193,-0.9989806246941579,166.0,91.0,37.0,27.0,404.0,0,179,7
2022-06-30,20:47:53,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,6,181,26.7,43.4,116.7,72,4,97,115.57142857142857,116.0,3,0.02795029824021032,-0.999609314096404,97.0,166.0,91.0,155.0,251.0,0,180,6
2022-07-01,12:18:11,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,7,182,26.6,50.3,129.9,139,8,72,129.57142857142858,121.71428571428571,4,0.01075130776352193,-0.9999422030204416,72.0,97.0,166.0,41.0,59.0,0,181,5
2022-07-02,19:28:09,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,7,183,30.2,58.8,136.8,191,11,139,113.28571428571429,125.42857142857143,5,-0.00645086419810515,-0.9999791929590823,139.0,72.0,97.0,305.0,139.0,0,182,4
2022-07-03,13:49:17,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,7,184,26.8,51.8,129.4,84,6,191,120.0,114.71428571428571,6,-0.023651127245231586,-0.9997202729664083,191.0,139.0,72.0,37.0,234.0,0,183,3
2022-07-04,12:23:11,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,7,185,27.0,34.4,115.3,100,4,84,121.28571428571429,118.28571428571429,0,-0.04084439154329611,-0.9991655196610109,84.0,191.0,139.0,91.0,50.0,0,184,2
2022-07-05,00:32:04,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,7,186,26.7,48.5,114.2,31,2,100,102.0,109.71428571428571,1,-0.05802556932878035,-0.9983150972033183,100.0,84.0,191.0,166.0,151.0,0,185,1
2022-07-06,19:15:50,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,1,7,187,28.3,51.0,145.8,94,6,31,101.57142857142857,114.5,2,-0.07518957641475855,-0.9971692572470178,31.0,100.0,84.0,97.0,27.0,1,0,0
2022-07-07,08:31:35,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,7,188,26.0,48.6,112.0,241,9,94,125.71428571428571,120.64285714285714,3,-0.09233133369539122,-0.9957283388645872,94.0,31.0,100.0,72.0,155.0,0,1,148
2022-07-08,13:44:29,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,7,189,28.3,42.6,129.6,78,4,241,117.0,123.28571428571429,4,-0.10944576864891556,-0.993992768446958,241.0,94.0,31.0,139.0,41.0,0,2,147
2022-07-09,12:21:21,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,7,190,27.6,44.4,127.6,146,8,78,110.57142857142857,111.92857142857143,5,-0.12652781683868314,-0.9919630595773397,78.0,241.0,94.0,191.0,305.0,0,3,146
2022-07-10,13:37:05,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,7,191,30.1,36.0,132.0,539,36,146,175.57142857142858,147.78571428571428,6,-0.1435724234118113,-0.9896398128792412,146.0,78.0,241.0,84.0,37.0,0,4,145
2022-07-11,22:59:51,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,7,192,29.6,56.1,116.5,149,6,539,182.57142857142858,151.92857142857142,0,-0.16057454459499376,-0.9870237158387383,539.0,146.0,78.0,100.0,91.0,0,5,144
2022-07-12,20:14:51,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,7,193,26.9,39.9,111.3,49,1,149,185.14285714285714,143.57142857142858,1,-0.17752914918703497,-0.984115542601034,149.0,539.0,146.0,31.0,166.0,0,6,143
2022-07-13,20:00:16,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,7,194,28.5,51.8,113.6,127,4,49,189.85714285714286,145.71428571428572,2,-0.19443122004766195,-0.9809161537413774,49.0,149.0,539.0,94.0,97.0,0,7,142
2022-07-14,18:53:01,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,7,195,31.5,50.5,118.3,46,5,127,162.0,143.85714285714286,3,-0.2112757555821793,-0.9774264960104055,127.0,49.0,149.0,241.0,72.0,0,8,141
2022-07-15,12:52:14,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,7,196,30.9,44.7,130.9,10,0,46,152.28571428571428,134.64285714285714,4,-0.2280577712215198,-0.9736476020539838,46.0,127.0,49.0,78.0,139.0,0,9,140
2022-07-16,12:28:10,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,7,197,29.4,49.0,127.4,140,12,10,151.42857142857142,131.0,5,-0.24477230089725957,-0.9695805901076308,10.0,46.0,127.0,146.0,191.0,0,10,139
2022-07-17,13:00:44,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,7,198,25.3,50.6,119.1,52,3,140,81.85714285714286,128.71428571428572,6,-0.2614143985111562,-0.965226663665613,140.0,10.0,46.0,539.0,84.0,0,11,138
2022-07-18,20:59:51,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,7,199,26.7,49.9,108.1,53,2,52,68.14285714285714,125.35714285714286,0,-0.2779791393987801,-0.9605871111248129,52.0,140.0,10.0,149.0,100.0,0,12,137
2022-07-19,18:10:09,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,7,200,29.6,49.3,112.7,159,6,53,83.85714285714286,134.5,1,-0.2944616217868012,-0.9556633054034704,53.0,52.0,140.0,49.0,31.0,0,13,136
2022-07-20,22:20:07,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,7,201,30.0,55.2,112.9,85,3,159,77.85714285714286,133.85714285714286,2,-0.3108569682435036,-0.9504567035349151,159.0,53.0,52.0,127.0,94.0,0,14,135
2022-07-21,12:12:04,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,7,202,28.8,51.7,110.3,15,0,85,73.42857142857143,117.71428571428571,3,-0.3271603271220951,-0.9449688462364056,85.0,159.0,53.0,46.0,241.0,0,15,134
2022-07-22,12:19:41,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,7,203,32.2,55.3,129.4,91,12,15,85.0,118.64285714285714,4,-0.34336687399638804,-0.939201357453208,15.0,85.0,159.0,10.0,78.0,0,16,133
2022-07-23,11:15:52,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,7,204,31.2,60.6,127.1,92,8,91,78.14285714285714,114.78571428571429,5,-0.3594718130884232,-0.9331559438780432,91.0,15.0,85.0,140.0,146.0,0,17,132
2022-07-24,10:01:03,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,7,205,30.0,53.2,124.3,65,4,92,80.0,80.92857142857143,6,-0.3754703786876202,-0.9268343944460494,92.0,91.0,15.0,52.0,539.0,0,18,131
2022-07-25,22:06:12,1,Al Noor Hospital,Abu Dhabi,Public,Monday,0,0,7,206,33.5,48.6,116.3,41,5,65,78.28571428571429,73.21428571428571,0,-0.3913578365610259,-0.9202385798054075,65.0,92.0,91.0,53.0,149.0,0,19,130
2022-07-26,11:39:25,1,Al Noor Hospital,Abu Dhabi,Public,Tuesday,0,0,7,207,31.4,44.6,112.4,89,4,41,68.28571428571429,76.07142857142857,1,-0.4071294853542516,-0.9133704517637858,41.0,65.0,92.0,159.0,49.0,0,20,129
2022-07-27,19:07:19,1,Al Noor Hospital,Abu Dhabi,Public,Wednesday,0,0,7,208,31.5,50.9,112.1,194,11,89,83.85714285714286,80.85714285714286,2,-0.4227806579826773,-0.9062320427107697,89.0,41.0,65.0,85.0,127.0,0,21,128
2022-07-28,10:05:00,1,Al Noor Hospital,Abu Dhabi,Public,Thursday,0,0,7,209,29.7,62.1,108.6,403,27,194,139.28571428571428,106.35714285714286,3,-0.4383067230125192,-0.898825465016444,194.0,89.0,41.0,15.0,46.0,0,22,127
2022-07-29,13:01:40,1,Al Noor Hospital,Abu Dhabi,Public,Friday,1,0,7,210,32.8,59.3,126.8,89,8,403,139.0,112.0,4,-0.45370308603134424,-0.8911529104063088,403.0,194.0,89.0,91.0,10.0,0,23,126
2022-07-30,13:36:39,1,Al Noor Hospital,Abu Dhabi,Public,Saturday,1,0,7,211,33.7,48.8,128.0,156,11,89,148.14285714285714,113.14285714285714,5,-0.46896519100763184,-0.8832166493127127,89.0,403.0,194.0,92.0,140.0,0,24,125
2022-07-31,12:40:44,1,Al Noor Hospital,Abu Dhabi,Public,Sunday,1,0,7,212,31.7,59.5,123.8,71,6,156,149.0,114.5,6,-0.48408852163897587,-0.8750190302029955,156.0,89.0,403.0,65.0,52.0,0,25,124
